chembl_id,smiles,hob,mw,logp,hacc,hdon,tpsa,nrot,mr,num_rings,aromatic_rings,ro5_violations,drug_name,max_phase,measurement_type,original_value,original_units,validation_reason
CHEMBL1516,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,26.0,446.51,3.66,7,3,129.81,8,122.58,4,4,0,OLMESARTAN,3.0,F,26.0,%,Clear HOB type + PK context
CHEMBL1237,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,25.0,405.5,1.24,5,4,132.96,12,108.39,2,1,0,LISINOPRIL ANHYDROUS,4.0,F,25.0,%,Clear HOB type + PK context
CHEMBL1200692,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,25.0,558.6,4.17,11,2,162.16,10,146.72,5,5,2,OLMESARTAN MEDOXOMIL,4.0,F,25.0,%,Clear HOB type + PK context
CHEMBL1097615,CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,25.0,282.25,-2.48,7,4,124.78,2,66.88,2,1,0,NETIVUDINE,3.0,F,25.0,%,Clear HOB type + PK context
CHEMBL1447,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,25.0,406.55,-0.86,8,5,122.49,7,103.24,2,0,0,LINCOMYCIN,4.0,F,25.0,%,Clear HOB type + PK context
CHEMBL251904,C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,25.0,284.43,4.24,3,0,6.48,3,87.16,3,2,0,(S)-PROMETHAZINE,,F,25.0,%,Clear HOB type + PK context
CHEMBL398707,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,24.0,285.34,1.63,4,1,49.77,0,76.67,5,1,0,HYDROMORPHONE,4.0,F,24.0,%,Clear HOB type + PK context
CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,24.0,381.44,2.07,5,4,110.96,5,104.95,5,3,0,AT-9283,2.0,F,24.0,%,Clear HOB type + PK context
CHEMBL3623511,CCCCCCCCCCCCCCCCCCSC[C@H](NC(=O)[C@H](C)NC)C(=O)N1CCC[C@H]1C(=O)NC(c1ccccc1)c1ccccc1,23.0,721.11,8.97,5,3,90.54,27,214.93,3,2,2,,,F,23.0,%,Clear HOB type + PK context
CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,23.0,403.53,4.06,4,1,46.5,4,118.52,5,3,0,METERGOLINE,4.0,F,23.0,%,Clear HOB type + PK context
CHEMBL398110,CCCn1cnc(C[C@H](CCCN)C(=O)O)c1,23.0,239.32,1.28,4,2,81.14,8,65.64,1,1,0,"UK-396,082",1.0,F,23.0,%,Clear HOB type + PK context
CHEMBL361331,Cc1nnc(C(C)C)n1C1C[C@@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,23.0,513.68,5.95,5,1,63.05,8,139.48,5,2,2,,,F,23.0,%,Clear HOB type + PK context
CHEMBL29,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,22.5,334.4,0.86,4,2,86.71,4,85.8,3,1,0,BENZYLPENICILLIN,4.0,F,22.5,%,Clear HOB type + PK context
CHEMBL125737,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,22.0,555.72,3.06,9,0,108.44,12,143.4,3,2,1,TIAPAMIL,-1.0,F,22.0,%,Clear HOB type + PK context
CHEMBL315436,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,20.0,371.39,3.42,8,1,107.04,4,98.25,3,2,0,,,F,20.0,%,Clear HOB type + PK context
CHEMBL441428,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],20.0,388.42,4.04,7,1,111.26,6,104.11,2,1,0,,,F,20.0,%,Clear HOB type + PK context
CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,20.0,288.43,3.88,2,1,37.3,0,82.72,4,0,0,TESTOSTERONE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL1064,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,20.0,418.57,4.59,5,1,72.83,6,115.45,3,0,0,SIMVASTATIN,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,20.0,198.27,2.7,2,1,38.91,0,62.8,3,2,0,TACRINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL517427,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,20.0,385.38,2.46,8,1,131.56,5,97.56,2,1,0,NILVADIPINE,3.0,F,20.0,%,Clear HOB type + PK context
CHEMBL59,NCCc1ccc(O)c(O)c1,20.0,153.18,0.6,3,3,66.48,2,42.53,1,1,0,DOPAMINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL895,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,20.0,357.45,1.71,5,3,73.16,2,95.41,6,1,0,NALBUPHINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL87708,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,20.0,418.97,5.78,3,0,23.55,7,125.19,4,3,1,LOFEPRAMINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL75753,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,20.0,339.39,-0.24,6,4,103.29,8,88.27,2,1,0,XAMOTEROL,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL6466,O=c1ccc2ccccc2o1,20.0,146.14,1.79,2,0,30.21,0,42.48,2,2,0,COUMARIN,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL88055,Oc1ccc(C(O)C2CCCCN2)cc1O,20.0,223.27,1.27,4,4,72.72,2,60.37,2,1,0,RIMITEROL,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL1070,COc1ccc2cc(CCC(C)=O)ccc2c1,20.0,228.29,3.37,2,0,26.3,4,69.5,2,2,0,NABUMETONE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL80,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,20.0,327.38,1.3,5,2,70.0,2,87.27,5,1,0,NALOXONE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL87697,N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,20.0,369.42,0.95,6,4,114.61,10,100.35,2,2,0,EPANOLOL,2.0,F,20.0,%,Clear HOB type + PK context
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,20.0,473.59,6.08,6,2,70.0,7,136.25,5,4,1,RALOXIFENE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL63857,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,20.0,318.33,3.56,4,2,66.76,2,87.95,4,3,0,PHENOLPHTHALEIN,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL407,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,20.0,303.29,1.77,5,0,64.43,2,75.28,3,2,0,FLUMAZENIL,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL1428,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,20.0,418.45,2.97,8,1,117.0,8,108.44,2,1,0,NIMODIPINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,20.0,404.55,4.2,5,1,72.83,6,110.84,3,0,0,LOVASTATIN,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL1908360,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,20.0,958.24,6.2,14,3,204.66,9,255.96,4,0,3,EVEROLIMUS,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL73151,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,20.0,340.47,2.93,2,2,51.37,3,101.02,4,2,0,TERGURIDE,2.0,F,20.0,%,Clear HOB type + PK context
CHEMBL266195,C=CCc1ccccc1OCC(O)CNC(C)C,20.0,249.35,2.15,3,2,41.49,8,74.98,1,1,0,ALPRENOLOL,2.0,F,20.0,%,Clear HOB type + PK context
CHEMBL623,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,20.0,470.02,3.55,7,0,55.53,10,132.52,4,3,0,NEFAZODONE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,20.0,314.47,4.72,2,0,34.14,1,90.88,4,0,0,PROGESTERONE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL608,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,20.0,516.86,9.91,4,2,40.46,4,156.81,2,2,2,PROBUCOL,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,20.0,272.39,3.61,2,2,40.46,0,78.73,4,1,0,ESTRADIOL,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL1253853,Cc1ccccc1N1CCN(S(=O)(=O)C[C@]23CC[C@H](C[C@@H]2NC(=O)[C@@H](N)CCS(C)(=O)=O)C3(C)C)CC1,20.0,554.78,1.52,7,2,129.88,9,146.54,4,1,1,,,F,20.0,%,Clear HOB type + PK context
CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,20.0,314.47,5.74,2,1,29.46,4,95.26,3,1,1,DRONABINOL,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL2164257,O=CN(O)CCCP(=O)([O-])O.[Na+],20.0,205.08,-4.23,4,2,100.9,5,33.87,0,0,0,FOSMIDOMYCIN SODIUM,,F,20.0,%,Clear HOB type + PK context
CHEMBL314437,CCC1(c2cccc(O)c2)CCCCN(C)C1,20.0,233.35,3.16,2,1,23.47,2,71.42,2,1,0,MEPTAZINOL,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,20.0,301.39,2.96,4,4,72.72,7,87.37,2,2,0,DOBUTAMINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL315795,Cc1ncsc1CCCl,20.0,161.66,2.23,2,0,12.89,2,41.28,1,1,0,CLOMETHIAZOLE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL685,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,20.0,295.3,2.97,4,2,84.08,3,82.0,3,3,0,MEBENDAZOLE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL454446,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,20.0,620.74,2.3,14,2,175.4,9,154.51,4,2,2,CEFDITOREN PIVOXIL,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL475534,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,20.0,360.37,2.57,7,1,107.77,5,93.02,2,1,0,NITRENDIPINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL1512,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,20.0,434.5,2.27,6,2,93.06,2,108.53,5,0,0,FLUNISOLIDE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL252719,CN1CCN2c3ccccc3Cc3ccccc3[C@H]2C1,20.0,264.37,3.08,2,0,6.48,0,83.27,4,2,0,,,F,20.0,%,Clear HOB type + PK context
CHEMBL1425,Sc1ncnc2nc[nH]c12,20.0,152.18,0.64,4,2,54.46,0,38.94,2,2,0,MERCAPTOPURINE ANHYDROUS,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL32800,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,20.0,303.36,2.06,5,5,92.95,6,84.01,2,2,0,FENOTEROL,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,20.0,373.95,4.58,4,0,9.72,4,107.58,4,2,0,PROCHLORPERAZINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL776,CC(C)NCC(O)c1cc(O)cc(O)c1,20.0,211.26,1.13,4,4,72.72,4,57.87,1,1,0,METAPROTERENOL,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1,20.0,183.21,0.35,4,4,72.72,3,48.66,1,1,0,EPINEPHRINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL219916,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,20.0,425.92,3.35,5,2,78.82,5,119.46,5,4,0,DOMPERIDONE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,20.0,277.41,3.04,3,1,32.7,5,82.32,2,1,0,VENLAFAXINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL1760,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,20.0,225.29,1.52,4,4,72.72,3,62.49,1,1,0,TERBUTALINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL276832,NNc1nncc2ccccc12,20.0,160.18,0.92,4,2,63.83,1,47.35,2,2,0,HYDRALAZINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,20.0,243.22,-2.56,8,4,130.83,2,55.92,2,1,0,CYTARABINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,20.0,187.29,2.18,1,0,3.24,4,61.07,1,1,0,SELEGILINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,20.0,237.73,2.9,2,1,29.1,2,65.66,2,1,0,KETAMINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL1480,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,20.0,384.26,3.96,5,1,64.63,4,96.39,2,1,0,FELODIPINE,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL1744447,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],20.0,1001.15,1.75,16,4,287.5,20,245.85,4,4,2,ROSUVASTATIN CALCIUM,4.0,F,20.0,%,Clear HOB type + PK context
CHEMBL400875,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc2nonc12,19.5,371.39,2.58,8,1,103.55,4,96.32,3,2,0,(S)-ISRADIPINE,,F,19.5,%,Clear HOB type + PK context
CHEMBL399539,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,19.5,371.39,2.58,8,1,103.55,4,96.32,3,2,0,(R)-ISRADIPINE,,F,19.5,%,Clear HOB type + PK context
CHEMBL398615,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,19.0,445.61,3.28,6,1,83.71,6,120.1,4,2,0,METOPIMAZINE,2.0,F,19.0,%,Clear HOB type + PK context
CHEMBL522038,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,19.0,473.57,1.1,7,4,146.35,10,125.92,3,1,0,XIMELAGATRAN,4.0,F,19.0,%,Clear HOB type + PK context
CHEMBL5084695,COc1cc(N2CCC(N3CCN(C(=O)CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,18.4,883.35,4.5,14,4,198.51,12,237.12,8,4,2,,,F,18.4,%,Clear HOB type + PK context
CHEMBL406286,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,18.0,733.94,1.79,14,5,193.91,7,186.26,3,0,2,ERYTHROMYCIN A DIHYDRATE,,F,18.0,%,Clear HOB type + PK context
CHEMBL689,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,18.0,182.17,-3.59,6,6,121.38,5,38.2,0,0,1,MANNITOL,4.0,F,18.0,%,Clear HOB type + PK context
CHEMBL60542,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,18.0,285.43,3.88,2,1,23.47,2,87.74,3,1,0,(+)-PENTAZOCINE,,F,18.0,%,Clear HOB type + PK context
CHEMBL269732,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,17.0,804.03,4.64,12,3,178.36,7,212.59,4,0,2,TACROLIMUS ANHYDROUS,4.0,F,17.0,%,Clear HOB type + PK context
CHEMBL1677,Cl.Nc1c2c(nc3ccccc13)CCCC2,17.0,234.73,3.12,2,1,38.91,0,70.05,3,2,0,TACRINE HYDROCHLORIDE,4.0,F,17.0,%,Clear HOB type + PK context
CHEMBL1144,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,17.0,424.53,2.44,6,4,124.29,10,111.44,2,0,0,PRAVASTATIN,4.0,F,17.0,%,Clear HOB type + PK context
CHEMBL268609,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,16.0,360.37,2.57,7,1,107.77,5,93.02,2,1,0,(R)-NITRENDIPINE,,F,16.0,%,Clear HOB type + PK context
CHEMBL251230,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc([N+](=O)[O-])c1,16.0,360.37,2.57,7,1,107.77,5,93.02,2,1,0,(S)-NITRENDIPINE,,F,16.0,%,Clear HOB type + PK context
CHEMBL15192,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,15.5,242.27,2.75,3,0,43.37,0,67.1,3,1,0,LAPACHONE,2.0,F,15.5,%,Clear HOB type + PK context
CHEMBL254609,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl,15.0,384.26,3.96,5,1,64.63,4,96.39,2,1,0,(R)-FELODIPINE,,F,15.0,%,Clear HOB type + PK context
CHEMBL1016,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,15.0,440.46,4.03,7,2,118.81,7,122.01,5,5,0,CANDESARTAN,3.0,F,15.0,%,Clear HOB type + PK context
CHEMBL428768,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,15.0,384.26,3.96,5,1,64.63,4,96.39,2,1,0,(S)-FELODIPINE,,F,15.0,%,Clear HOB type + PK context
CHEMBL4639983,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CC[C@H](N3CC(OC4CC4)C3)CC2)c2ncccc12,15.0,563.77,4.98,7,2,92.25,9,159.15,6,3,1,,,F,15.0,%,Clear HOB type + PK context
CHEMBL1520,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,15.0,488.61,2.07,8,1,112.9,8,129.82,4,3,0,VARDENAFIL,4.0,F,15.0,%,Clear HOB type + PK context
CHEMBL1487,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,14.0,558.65,6.31,5,4,111.79,12,157.25,4,4,2,ATORVASTATIN,4.0,F,14.0,%,Clear HOB type + PK context
CHEMBL413,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,14.0,914.19,6.18,13,3,195.43,6,245.14,4,0,3,SIROLIMUS,4.0,F,14.0,%,Clear HOB type + PK context
CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,14.0,295.41,1.32,3,2,65.2,6,82.24,2,2,0,SUMATRIPTAN,4.0,F,14.0,%,Clear HOB type + PK context
CHEMBL36148,COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,13.5,454.61,5.09,6,0,63.95,13,131.66,2,2,1,(S)-VERAPAMIL,,F,13.5,%,Clear HOB type + PK context
CHEMBL1165,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,13.0,498.58,2.58,7,2,114.4,11,133.01,3,2,0,MOEXIPRIL,4.0,F,13.0,%,Clear HOB type + PK context
CHEMBL255033,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc([N+](=O)[O-])c1,13.0,418.45,2.97,8,1,117.0,8,108.44,2,1,0,(S)-NIMODIPINE,,F,13.0,%,Clear HOB type + PK context
CHEMBL485253,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,13.0,353.47,1.94,4,2,57.5,4,103.82,4,2,0,METHYSERGIDE,4.0,F,13.0,%,Clear HOB type + PK context
CHEMBL2016757,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,13.0,291.27,-1.86,9,4,149.92,2,68.66,3,2,0,GS-441524,1.0,F,13.0,%,Clear HOB type + PK context
CHEMBL1349,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,12.0,324.34,-0.8,9,3,151.14,7,82.29,2,2,0,VALACYCLOVIR,4.0,F,12.0,%,Clear HOB type + PK context
CHEMBL455136,CNC(=O)[C@@H](c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1,11.4,512.57,5.74,4,1,50.8,8,135.71,4,3,2,ALMOREXANT,3.0,F,11.4,%,Clear HOB type + PK context
CHEMBL1370,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,11.0,430.54,2.72,6,2,93.06,4,112.87,5,0,0,BUDESONIDE,4.0,F,11.0,%,Clear HOB type + PK context
CHEMBL10878,COc1ccc2cccc(CCNC(C)=O)c2c1,11.0,243.31,2.53,2,1,38.33,4,72.89,2,2,0,AGOMELATINE,4.0,F,11.0,%,Clear HOB type + PK context
CHEMBL252922,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](C)(NC(=O)[C@@H]3CC4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)C(=O)N12,10.0,549.67,1.88,6,3,118.21,4,146.68,7,2,1,DIHYDROERGOSINE,,F,10.0,%,Clear HOB type + PK context
CHEMBL530,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,10.0,325.43,1.41,4,1,73.21,3,86.05,3,0,0,AMDINOCILLIN,4.0,F,10.0,%,Clear HOB type + PK context
CHEMBL453514,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,10.0,843.06,2.33,16,4,195.38,11,216.89,4,0,2,SPIRAMYCIN,4.0,F,10.0,%,Clear HOB type + PK context
CHEMBL399122,C[C@H](CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,10.0,427.61,3.55,6,1,39.18,9,123.96,4,2,0,,,F,10.0,%,Clear HOB type + PK context
CHEMBL1519,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,10.0,430.55,2.77,5,2,95.94,9,116.41,3,1,0,TRANDOLAPRIL,4.0,F,10.0,%,Clear HOB type + PK context
CHEMBL76370,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,10.0,301.39,2.81,3,4,85.29,7,90.83,2,2,0,TEGASEROD,4.0,F,10.0,%,Clear HOB type + PK context
CHEMBL1149,C[N+](C)(C)C[C@H](O)CC(=O)[O-],10.0,161.2,-1.81,3,1,60.36,4,38.53,0,0,0,LEVOCARNITINE,4.0,F,10.0,%,Clear HOB type + PK context
CHEMBL255025,C[C@@H](CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,10.0,427.61,3.55,6,1,39.18,9,123.96,4,2,0,,,F,10.0,%,Clear HOB type + PK context
